participant_id,edf_file,trial_n,Soa,block_n,tar_choice,P,win,block_score,total_score,prob_1,prob_2,img_1,img_2,sacOnset,sacOffset,sacDur,sacVPeak,sacDist,sacAngle1,sacAmp,sacAngle2,sacxOnset,sacyOnset,sacxOffset,sacyOffset,sacRT,sacChoice
AA03S3,AA03S3.edf,10,421,3,10,2,0.25,0,6,12,0.25,0.75,w.png,2824,2881,58,335.075506333802,7.08997212468586,3.05362046609778,7.45157907310679,3.0197502957231,0.00930122658610344,-0.428653478622437,-6.97857755422592,0.176989153027534,2394,1
AA03S3,AA03S3.edf,11,231,3,11,1,0.75,1,7,12,0.75,0.25,k.png,330,365,36,255.223757459809,4.13742885710923,3.06907718077843,4.40435809149861,3.01089117138136,-0.139784247614443,-0.207815850153565,-4.26315075159073,0.121713163331151,89,1
AA03S3,AA03S3.edf,12,230,3,12,1,0.75,1,8,12,0.25,0.75,w.png,1312,1345,34,361.780053749828,5.21756516609397,0.0709591931495673,5.23085985026424,0.100558412479885,-0.111348872072995,-0.782365940511227,5.03701227903366,-0.491104569286108,1072,2
AA03S3,AA03S3.edf,13,371,3,13,1,0.75,1,9,12,0.75,0.25,k.png,1636,1696,61,295.163982768673,6.90358624855751,3.07039477425143,7.00220897942174,3.05403897250289,-0.0332186669111252,-0.132343297824264,-6.8858305811882,0.34095636755228,1256,1
AA03S3,AA03S3.edf,14,250,3,14,1,0.75,1,10,12,0.25,0.75,w.png,1149,1185,37,371.09830833893,6.10013541923403,0.103344498910387,6.37596054440221,0.148593057742779,0.228013219311833,-0.206752944737673,6.29693084955215,0.405533418059349,889,2
AA03S3,AA03S3.edf,15,230,3,15,1,0.75,1,11,12,0.75,0.25,k.png,2363,2421,59,332.72729255766,6.80180369324976,3.02599944222214,7.03249440305375,3.00268828315449,-0.050758218858391,-0.201703811064363,-6.76092898845673,0.588634945452213,2123,1
AA03S3,AA03S3.edf,16,381,3,16,2,0.25,0,11,12,0.25,0.75,w.png,1447,1500,54,341.983841493287,6.05364068643509,3.12403211240793,6.05790400121184,-3.1001690561827,-0.0975300399586558,-0.225887099280953,-6.07104378938675,-0.138987032696605,1057,1
AA03S3,AA03S3.edf,17,230,3,17,1,0.75,0,11,12,0.75,0.25,k.png,658,694,37,282.440876005276,6.3678446585284,3.07209302906654,6.36904842789954,3.06942890294909,-0.106034050695598,-0.311723932623863,-6.38010984659195,0.124104970134795,418,1
AA03S3,AA03S3.edf,18,461,3,18,1,0.75,1,12,12,0.75,0.25,k.png,858,917,60,310.723644447903,7.10631718108286,3.08921401227258,7.29047461760005,3.06072780921308,0.0518212811439298,-0.208347706124187,-6.9900050163269,0.166624860838056,388,1
AA03S3,AA03S3.edf,19,240,3,19,1,0.75,0,12,12,0.75,0.25,k.png,830,885,56,351.237918509922,6.86926415355174,3.10568354232617,6.93950733369624,3.09132820586744,-0.0712209505727515,-0.123307754285634,-6.81248414516449,0.128091210499406,580,1
AA03S3,AA03S3.edf,20,260,3,20,1,0.75,1,13,12,0.25,0.75,w.png,1514,1558,45,360.464735540428,6.09817546170765,0.0408008365675619,6.42032580030585,0.0925186838742677,0.146959347650409,-0.260168828070164,6.28204852342606,0.0159449599450454,1244,2
AA03S3,AA03S3.edf,1,300,3,1,2,0.25,1,1,25,0.25,0.75,u.png,2158,2218,61,358.643506125178,7.89940967586998,-3.03616622065191,8.1006554659063,-3.01131304451833,1.77201670408249,0.516882292926311,-6.02241158485413,-0.313850056380033,1848,1
AA03S3,AA03S3.edf,2,480,3,2,2,0.25,0,1,25,0.25,0.75,u.png,745,803,59,232.846274469065,5.29245820034818,3.08210538042945,5.42045059057351,3.07525919258489,-0.274519192054868,-0.328731957823038,-5.48666083812714,-0.024448809097521,255,1
AA03S3,AA03S3.edf,3,491,3,3,1,0.75,0,1,25,0.75,0.25,t.png,1723,1767,45,271.01206938908,7.12854121226379,-3.13682073368548,7.13188822447041,-3.1105855204875,-0.132608821615577,-0.262560142204165,-7.17363744974136,-0.290729835629463,1222,1
